Seq_Name,Location,Seq_Length,Mol_Wght(T),H/phob(T),H/philic,Uniq(T),Isoelc(Pi),group1_AlNP,group2_ArNP,group3_NeP,group4_AP,group5_BP,group6_Uniq
H1_DROME,Nucleus,256,30918,242,-386,-27,1748,34,2,23,4,27,10
SON1_YEAST,Nucleus,531,69627,426,-894,-41,3125,21,8,36,17,14,7
PR18_YEAST,Nucleus,251,32845,284,-377,-23,1521,31,5,27,13,15,8
EMC_DROME,Nucleus,199,25504,180,-316,-24,1174,29,2,33,12,12,10
ZEP1_HUMAN,Nucleus,2717,345774,2425,-3935,-408,16549,24,4,34,11,14,13
SN2L_HUMAN,Nucleus,976,132150,987,-1565,-89,6033,26,9,22,14,19,9
TFC1_YEAST,Nucleus,649,85134,681,-973,-78,3874,26,9,23,13,15,11
RPA3_YEAST,Nucleus,415,54061,479,-621,-45,2585,30,7,23,11,17,10
ESP1_YEAST,Nucleus,1573,209589,1979,-2082,-89,9523,30,10,29,13,14,6
RA10_YEAST,Nucleus,210,28046,202,-335,-14,1273,25,10,34,15,13,7
MA6R_YEAST,Nucleus,473,63328,529,-585,-38,2870,29,10,27,10,15,7
IKAR_MOUSE,Nucleus,431,55868,310,-611,-50,2600,20,6,32,13,17,12
T2FA_DROME,Nucleus,577,74750,377,-1077,-50,3551,19,6,24,14,21,10
PR08_YEAST,Nucleus,2413,322600,2540,-3486,-268,14682,27,11,24,13,15,10
GCF_HUMAN,Nucleus,784,104991,825,-1279,-62,4909,27,7,28,12,19,7
PHA1_HUMAN,Nucleus,249,33019,207,-508,-18,1328,22,4,17,29,12,10
SSS1_SCYCA,Nucleus,87,12714,50,-218,-9,686,15,3,21,8,48,8
SX18_MOUSE,Nucleus,378,48315,317,-477,-82,2379,26,7,23,8,15,19
CYP1_YEAST,Nucleus,1483,190642,1311,-1982,-170,8907,23,7,37,13,12,11
MBP1_YEAST,Nucleus,833,108778,801,-1334,-82,5096,25,6,35,13,15,9
RPA1_SCHPO,Nucleus,1689,219400,1761,-2379,-166,10197,27,8,26,12,15,11
NIT2_NEUCR,Nucleus,1036,127820,656,-1280,-197,6288,19,6,38,9,11,19
VDR_MOUSE,Nucleus,422,55375,419,-561,-46,2542,25,7,28,9,15,10
ID4_HUMAN,Nucleus,161,19483,170,-159,-36,1003,37,1,21,6,14,19
SSN6_YEAST,Nucleus,966,124454,799,-1526,-119,5676,28,5,38,12,9,10
SSS2_SCYCA,Nucleus,80,11143,53,-181,-10,596,23,5,19,9,41,8
H2AV_SCHPO,Nucleus,171,21854,191,-241,-15,1102,31,5,20,11,21,13
WT1_HUMAN,Nucleus,449,57197,287,-536,-93,2794,18,8,32,6,16,20
HIR1_YEAST,Nucleus,788,101996,878,-1110,-82,4764,28,7,27,11,14,11
UN86_CAEEL,Nucleus,467,60643,467,-624,-76,2886,25,9,31,9,14,13
USS1_YEAST,Nucleus,187,24601,142,-351,-11,1124,19,7,47,28,12,8
CEBA_RAT,Nucleus,358,43755,291,-417,-103,2213,27,5,18,8,14,27
HMG1_BOVIN,Nucleus,214,28583,103,-429,-25,1311,15,8,14,19,25,11
RPB5_HUMAN,Nucleus,210,28346,231,-329,-21,1274,28,8,23,12,16,10
GAGA_DROME,Nucleus,519,64092,497,-683,-71,3144,29,3,35,7,11,16
APTE_DROME,Nucleus,469,60419,343,-610,-60,2890,20,9,34,8,16,13
HG17_RAT,Nucleus,89,10808,43,-176,-21,587,22,0,10,9,28,22
SOX3_HUMAN,Nucleus,443,52790,370,-408,-101,2752,32,5,23,5,12,22
HAP2_YEAST,Nucleus,265,34586,195,-454,-32,1628,23,5,33,9,16,9
SNF7_YEAST,Nucleus,240,31259,235,-425,-12,1396,27,2,31,23,14,6
CCG1_HUMAN,Nucleus,1872,246117,1578,-2924,-233,11139,22,7,25,14,15,12
HMGI_HUMAN,Nucleus,106,13422,36,-211,-25,704,10,0,27,14,25,23
SUHW_DROME,Nucleus,944,123131,814,-1559,-75,5736,23,5,26,15,20,9
RA13_SCHPO,Nucleus,1113,146161,1155,-1765,-103,6616,26,7,27,15,14,9
SMD3_YEAST,Nucleus,101,13011,120,-135,-16,635,30,4,27,10,16,15
NIL2_HUMAN,Nucleus,735,93670,618,-1154,-104,4277,24,3,32,18,12,12
MYCN_HUMAN,Nucleus,464,57840,410,-618,-94,2807,27,5,22,12,14,19
YEMA_DROME,Nucleus,1002,127207,833,-1509,-114,6100,25,5,31,11,15,11
AC15_HUMAN,Nucleus,1148,148754,955,-1884,-103,7157,23,6,27,12,20,10
GLN3_YEAST,Nucleus,730,92418,568,-1117,-71,4391,20,6,48,17,11,9
BTEB_RAT,Nucleus,244,31499,169,-346,-34,1530,20,6,26,7,21,13
PHO4_YEAST,Nucleus,312,39633,269,-484,-44,1913,25,4,31,13,16,12
CBF1_YEAST,Nucleus,351,45698,239,-685,-21,2079,22,3,31,20,17,7
RU1A_XENLA,Nucleus,282,36631,267,-342,-50,1745,24,7,30,11,14,17
ME18_HUMAN,Nucleus,344,43919,285,-413,-61,2110,24,6,28,10,15,16
HMES_DROME,Nucleus,497,62651,384,-599,-148,3057,24,4,28,8,13,24
H1_PARAN,Nucleus,248,30801,179,-446,-36,1870,32,1,14,2,40,12
BAS1_YEAST,Nucleus,811,104085,620,-1292,-104,4932,20,5,35,14,15,13
RFA1_YEAST,Nucleus,621,81429,639,-962,-46,3719,27,10,29,15,13,8
RAT1_YEAST,Nucleus,1006,133893,954,-1547,-108,6089,25,10,26,16,15,11
POU1_BRARE,Nucleus,425,53207,356,-554,-58,2597,25,6,31,7,15,15
CGB3_CHICK,Nucleus,403,53135,403,-568,-52,2475,28,8,23,12,16,10
BRN1_MOUSE,Nucleus,495,58849,389,-535,-117,3038,26,4,23,5,13,26
HM8_XENLA,Nucleus,271,36231,183,-425,-51,1671,19,8,27,11,18,15
CNJC_TETTH,Nucleus,310,41563,338,-474,-21,1844,26,8,27,17,15,7
HMZ1_DROME,Nucleus,353,45594,258,-505,-42,2173,24,6,37,11,15,10
K10_DROME,Nucleus,463,59810,216,-708,-134,2917,12,5,37,13,16,25
HXDC_MOUSE,Nucleus,279,35251,234,-345,-52,1748,26,8,28,8,14,18
SYU2_RAT,Nucleus,149,18401,158,-183,-16,943,32,5,22,9,17,15
STP1_YEAST,Nucleus,519,67347,442,-774,-58,3134,21,8,35,14,15,11
LAC9_KLULA,Nucleus,865,112481,838,-1136,-82,5150,27,8,37,13,10,8
CEBB_HUMAN,Nucleus,345,42243,273,-375,-93,2131,28,7,19,8,14,23
RED1_YEAST,Nucleus,827,110298,862,-1457,-57,4999,24,7,30,17,17,6
BAF1_KLUMA,Nucleus,496,64656,464,-889,-32,2940,27,4,28,12,18,8
DPO4_YEAST,Nucleus,581,77865,597,-915,-34,3529,25,11,24,15,17,8
MTA0_YEAST,Nucleus,130,17585,142,-214,-6,812,27,7,32,19,19,5
RA54_YEAST,Nucleus,898,117784,915,-1370,-91,5553,27,7,26,12,17,11
HMDF_DROME,Nucleus,590,74370,349,-854,-87,3552,19,5,35,13,14,18
NHP2_YEAST,Nucleus,173,21944,190,-272,-19,1102,30,4,20,13,22,12
TYY1_HUMAN,Nucleus,414,52140,337,-612,-58,2494,22,5,21,11,19,18
RBJK_HUMAN,Nucleus,500,64597,464,-625,-66,3016,24,9,29,11,13,13
POP1_YEAST,Nucleus,875,116012,851,-1314,-78,5522,25,8,29,10,19,9
ZNG1_RAT,Nucleus,423,53402,313,-528,-62,2659,21,7,26,6,19,17
ER71_MOUSE,Nucleus,335,43045,207,-395,-66,2000,19,12,26,9,11,21
PML1_HUMAN,Nucleus,882,113238,908,-1159,-119,5344,30,6,27,11,13,12
EWS_HUMAN,Nucleus,656,80194,183,-769,-174,4023,11,9,31,5,10,32
RPB2_YEAST,Nucleus,1224,160868,1279,-1699,-118,7438,27,9,24,11,15,11
NAB2_YEAST,Nucleus,525,67687,434,-777,-92,3198,22,5,34,13,13,15
TFC5_YEAST,Nucleus,594,78286,493,-1082,-62,3638,22,5,26,18,19,10
P68_HUMAN,Nucleus,614,80104,551,-894,-71,3785,25,9,25,11,16,14
MAC1_YEAST,Nucleus,417,53926,362,-555,-41,2511,23,7,35,11,15,9
ADF1_DROME,Nucleus,253,33723,240,-410,-16,1540,26,9,32,11,15,6
PR39_YEAST,Nucleus,629,85966,728,-935,-44,3796,27,13,28,15,14,6
CC16_YEAST,Nucleus,840,109987,823,-1205,-54,5018,27,9,33,15,13,6
SKI_CHICK,Nucleus,750,97669,656,-1111,-92,4609,25,6,28,13,17,10
ZN46_HUMAN,Nucleus,433,56446,429,-607,-43,2595,25,7,33,11,14,10
RMS1_HUMAN,Nucleus,418,55689,512,-516,-41,2656,30,11,27,8,17,10
NUC2_SCHPO,Nucleus,665,88120,690,-962,-45,4035,28,11,28,13,15,7
EKLF_MOUSE,Nucleus,376,46605,282,-405,-90,2319,24,8,23,6,14,23
DA80_YEAST,Nucleus,269,34956,259,-408,-35,1655,24,5,31,15,17,12
CDN1_HUMAN,Nucleus,164,21033,120,-234,-29,1023,20,6,23,9,17,20
TF2B_DROME,Nucleus,315,39982,330,-386,-34,1926,29,6,27,9,15,11
SP10_HUMAN,Nucleus,480,62331,403,-783,-56,2820,21,5,30,17,14,11
RPB1_PLAFD,Nucleus,2452,321976,2209,-3866,-236,14511,23,8,33,18,13,10
BTF2_HUMAN,Nucleus,548,71807,554,-822,-41,3343,28,8,30,13,16,8
FORM_MOUSE,Nucleus,1468,190030,1268,-2174,-287,9079,23,6,25,11,17,16
CYS3_NEUCR,Nucleus,236,30096,187,-383,-29,1462,26,5,26,11,19,10
BTF3_HUMAN,Nucleus,206,25833,190,-327,-26,1275,27,2,28,13,16,15
RNHA_HUMAN,Nucleus,1279,164912,1348,-1629,-158,7726,28,8,25,12,13,14
MCE1_YEAST,Nucleus,459,60948,452,-661,-59,2757,25,9,25,12,14,12
RPC1_TRYBB,Nucleus,1530,197598,1815,-1971,-162,9454,31,7,24,10,15,12
RRD1_NOTVI,Nucleus,505,65636,427,-653,-74,3085,22,7,29,11,15,14
STP1_HUMAN,Nucleus,54,7240,15,-122,-4,407,9,4,26,6,44,13
THYA_BOVIN,Nucleus,109,13873,51,-264,-5,532,17,0,16,38,9,9
ALCR_EMENI,Nucleus,821,106343,789,-1100,-95,4970,29,8,28,9,13,10
SMR1_PODAN,Nucleus,356,47201,416,-517,-38,2118,29,9,22,13,14,11
SMI1_YEAST,Nucleus,505,66089,427,-862,-47,2913,22,8,30,18,12,10
MIG1_YEAST,Nucleus,504,64524,398,-768,-74,3109,21,3,42,11,14,12
STP4_PIG,Nucleus,138,18670,73,-296,-16,1003,16,4,32,9,35,11
HES1_MOUSE,Nucleus,282,34773,252,-306,-67,1752,27,5,29,8,13,20
GROU_DROME,Nucleus,719,91764,609,-942,-136,4382,24,6,26,10,14,18
MYOD_CAEEL,Nucleus,324,42223,281,-507,-36,1944,25,7,33,12,13,9
SEN1_YEAST,Nucleus,2112,277076,2285,-3098,-193,12902,28,8,28,12,16,9
IXR1_YEAST,Nucleus,597,78510,388,-1074,-79,3568,19,6,46,13,10,11
RA18_YEAST,Nucleus,487,63916,410,-747,-49,2952,21,6,35,13,16,9
HMC2_MOUSE,Nucleus,311,39019,238,-393,-66,1939,26,7,28,7,14,20
PRO_DROME,Nucleus,1403,178635,1071,-2091,-186,8402,23,4,38,10,12,12
CREM_MOUSE,Nucleus,341,42655,338,-458,-47,2053,29,2,33,9,11,13
T2EB_XENLA,Nucleus,288,37753,276,-478,-28,1816,25,7,23,9,21,11
XBP1_HUMAN,Nucleus,260,33295,274,-357,-40,1620,34,4,27,10,13,13
RAD3_SCHPO,Nucleus,1070,141075,1357,-1436,-69,6412,33,10,25,12,13,7
SP1_RAT,Nucleus,788,95092,669,-975,-108,4692,24,3,42,10,7,18
DRS1_YEAST,Nucleus,722,94868,753,-1229,-52,4464,27,5,23,15,19,9
IRTF_HUMAN,Nucleus,393,50703,366,-514,-67,2367,24,8,27,11,12,16
FRA_DROME,Nucleus,595,73460,515,-813,-91,3559,24,2,36,13,11,16
BIMB_EMENI,Nucleus,2067,264855,2343,-2766,-154,12604,32,6,27,10,14,9
EGD1_YEAST,Nucleus,157,19809,176,-252,-14,944,32,4,24,13,15,10
HDF1_YEAST,Nucleus,602,81385,611,-938,-46,3628,24,12,24,12,16,8
TF2B_KLULA,Nucleus,357,45511,411,-499,-29,2197,32,5,27,12,15,9
LY14_YEAST,Nucleus,790,103560,783,-1178,-63,4733,25,8,33,15,14,8
HAIR_DROVI,Nucleus,378,48123,354,-566,-53,2336,29,3,37,10,13,11
VDR_COTJA,Nucleus,448,58656,442,-579,-46,2682,24,7,31,11,15,10
RPB3_SCHPO,Nucleus,296,38802,293,-415,-38,1725,27,7,27,18,11,11
BX42_DROME,Nucleus,547,70916,456,-928,-74,3426,26,5,20,12,19,14
RAD1_YEAST,Nucleus,1100,146009,1244,-1761,-79,6563,29,7,26,16,15,7
HXD1_MOUSE,Nucleus,327,39894,294,-333,-72,2013,28,9,23,8,12,21
RMIL_CHICK,Nucleus,806,103754,796,-1012,-123,4904,25,8,28,9,13,15
ADR1_YEAST,Nucleus,1323,174589,1339,-1944,-95,7921,25,10,33,15,14,7
SRF_HUMAN,Nucleus,508,60661,449,-528,-84,3068,27,4,35,7,8,19
TFS2_DROME,Nucleus,313,39877,249,-456,-22,1925,23,4,36,13,16,8
MAD_HUMAN,Nucleus,221,29186,183,-393,-9,1376,24,3,29,12,22,6
E74B_DROME,Nucleus,883,110592,701,-1266,-114,5326,27,4,35,8,12,12
RAP1_YEAST,Nucleus,827,107180,731,-1331,-87,4869,25,7,30,15,13,9
RFA3_YEAST,Nucleus,122,15978,147,-165,-11,715,30,7,31,17,10,8
EST1_YEAST,Nucleus,699,94180,836,-999,-44,4328,29,11,26,12,17,6
THB2_HUMAN,Nucleus,476,62844,438,-596,-50,2848,25,10,27,11,14,11
CREA_ASPNG,Nucleus,427,53758,295,-564,-92,2659,21,4,33,8,17,17
HMIX_XENLA,Nucleus,377,48971,296,-519,-66,2290,21,8,38,11,11,14
NAP1_YEAST,Nucleus,417,55320,399,-720,-44,2347,24,8,23,19,11,10
RAD8_SCHPO,Nucleus,1133,148840,1195,-1562,-94,6764,26,9,31,13,13,8
HMSC_DROME,Nucleus,413,52359,265,-559,-63,2559,20,7,39,11,13,16
AP3_DROME,Nucleus,317,39851,395,-395,-40,1918,34,7,21,12,13,13
ADA2_YEAST,Nucleus,434,58306,386,-672,-43,2636,24,10,25,14,17,9
RPC3_YEAST,Nucleus,654,85700,753,-962,-47,3964,31,6,27,14,15,7
KEM1_YEAST,Nucleus,1528,202746,1534,-2318,-178,9291,25,10,24,13,16,11
CENB_CRIGR,Nucleus,606,77225,534,-930,-67,3491,26,6,19,18,12,14
C46H_HUMAN,Nucleus,734,95344,801,-1009,-67,4518,29,7,23,9,16,11
GCR_MOUSE,Nucleus,783,100031,732,-977,-99,4686,25,7,33,10,11,13
BRLA_EMENI,Nucleus,432,55637,255,-540,-82,2632,17,8,35,9,13,17
ANDR_HUMAN,Nucleus,919,115401,776,-1038,-157,5523,25,8,28,8,11,19
RPT1_MOUSE,Nucleus,353,47616,369,-564,-23,2132,27,6,28,16,16,7
GLI_HUMAN,Nucleus,1106,137663,735,-1262,-285,6757,19,6,29,9,13,24
BBF2_DROME,Nucleus,515,65717,451,-747,-69,3099,24,4,33,10,15,11
PIK1_YEAST,Nucleus,1066,138958,1106,-1633,-70,6409,27,7,30,14,14,8
PR02_YEAST,Nucleus,876,115449,920,-1302,-79,5351,27,7,28,13,15,9
RPB3_YEAST,Nucleus,318,40964,313,-431,-27,1836,28,7,29,14,10,10
KCLK_MOUSE,Nucleus,483,65707,365,-773,-38,3047,20,11,23,9,24,9
SEN2_YEAST,Nucleus,377,50827,381,-574,-31,2317,26,11,22,12,18,10
RBL2_HUMAN,Nucleus,1082,141795,1056,-1512,-134,6627,25,8,29,12,15,12
ARG1_YEAST,Nucleus,177,22634,143,-284,-25,1064,21,4,33,11,14,12
DA_DROME,Nucleus,710,86545,570,-883,-116,4276,25,3,35,10,11,18
RA16_SCHPO,Nucleus,892,117995,1029,-1213,-69,5386,30,9,28,12,14,8
RPA2_EUPOC,Nucleus,1166,153531,1273,-1568,-105,7108,26,10,26,10,16,11
KNIR_DROME,Nucleus,429,53264,364,-472,-67,2630,25,7,32,7,14,15
HIR2_YEAST,Nucleus,875,114144,975,-1163,-84,5272,28,9,31,12,12,10
ERG_HUMAN,Nucleus,462,60271,318,-591,-90,2809,21,9,30,9,14,16
TRX_DROME,Nucleus,3759,471287,3304,-4995,-453,22518,25,5,36,11,11,13
RBJK_DROME,Nucleus,594,77523,519,-830,-74,3564,23,8,35,11,12,13
BF1_RAT,Nucleus,480,60031,335,-588,-106,2960,21,7,29,8,15,21
CBFB_HUMAN,Nucleus,347,43063,367,-465,-47,2093,30,2,38,7,8,16
HES5_RAT,Nucleus,166,21401,153,-218,-24,1044,30,7,27,8,17,11
CENC_HUMAN,Nucleus,943,123762,760,-1659,-96,5885,20,5,32,14,20,9
HSF_SCHPO,Nucleus,609,77841,502,-906,-80,3607,21,6,40,15,10,12
ST12_YEAST,Nucleus,688,90146,516,-990,-115,4102,19,10,33,14,12,14
HAP3_KLULA,Nucleus,205,26769,165,-331,-16,1220,24,5,34,16,15,7
HMX1_HUMAN,Nucleus,297,36291,294,-314,-65,1872,32,6,20,6,14,20
SMR2_PODAN,Nucleus,288,37187,340,-377,-32,1756,34,7,26,8,14,9
DBP_RAT,Nucleus,325,40229,288,-404,-84,2037,27,4,19,8,15,23
CSE4_YEAST,Nucleus,229,30915,213,-413,-10,1429,27,6,28,13,19,4
HXDD_CHICK,Nucleus,301,37737,217,-366,-45,1865,23,10,27,9,14,18
HXDB_MOUSE,Nucleus,323,39304,224,-339,-87,2004,24,10,17,8,12,29
PBX1_MOUSE,Nucleus,347,44612,299,-511,-34,2134,26,5,29,13,16,12
MGMT_YEAST,Nucleus,206,27242,225,-299,-16,1274,27,10,24,16,17,10
SNF2_YEAST,Nucleus,1703,224469,1617,-2864,-153,10330,26,6,30,15,16,9
T2FC_YEAST,Nucleus,244,31783,279,-365,-31,1460,28,7,24,16,14,12
HMPB_DROME,Nucleus,798,99812,578,-1130,-125,4770,21,6,36,12,12,17
CGM2_SCHPO,Nucleus,322,43408,361,-448,-25,1959,28,12,27,14,16,6
CF1A_DROME,Nucleus,549,68899,453,-674,-84,3404,27,5,27,5,16,16
TOA1_YEAST,Nucleus,286,37296,265,-536,-15,1614,24,5,33,26,10,7
ARG2_YEAST,Nucleus,880,115990,867,-1255,-89,5319,26,9,28,13,15,10
SOX4_HUMAN,Nucleus,474,55725,354,-516,-73,2869,26,5,27,8,12,20
SKO1_YEAST,Nucleus,647,81743,523,-999,-85,3920,20,4,43,17,12,11
PAP_YEAST,Nucleus,568,74684,663,-813,-54,3460,30,9,23,12,15,10
TTKB_DROME,Nucleus,641,79955,554,-857,-85,3873,26,5,32,10,13,14
MAM_DROME,Nucleus,1596,196243,918,-2365,-304,9480,16,3,45,11,7,25
XPE_CERAE,Nucleus,1140,147339,1365,-1433,-98,6750,31,8,27,13,11,11
PRT_ANTGR,Nucleus,132,18619,44,-253,-12,1019,9,7,27,5,44,12
RPA2_YEAST,Nucleus,1203,157223,1241,-1608,-138,7307,26,9,26,10,14,13
MNF_MOUSE,Nucleus,617,76853,569,-701,-132,3853,28,6,27,6,14,19
RDP_HUMAN,Nucleus,380,50014,265,-711,-47,2390,19,6,23,11,21,13
EGR1_HUMAN,Nucleus,543,67199,386,-577,-126,3289,20,8,37,6,10,19
CID_DROME,Nucleus,1377,175482,1202,-1926,-165,8295,23,6,37,12,13,12
BASO_HUMAN,Nucleus,993,128710,878,-1382,-134,6041,23,6,32,12,15,12
CPH1_CANAL,Nucleus,656,84687,530,-928,-74,3906,23,10,36,12,11,11
SNF6_YEAST,Nucleus,332,43523,295,-539,-28,1983,25,8,30,12,14,9
SFP1_YEAST,Nucleus,683,86980,490,-1056,-66,4048,20,5,44,15,12,10
RPBX_YEAST,Nucleus,70,9510,79,-94,-5,432,29,9,20,11,19,9
SRYB_DROME,Nucleus,351,47492,309,-557,-26,2128,22,9,26,15,20,7
DBPA_HUMAN,Nucleus,342,43088,221,-520,-75,2168,23,7,20,11,17,22
SP32_HUMAN,Nucleus,282,36385,293,-398,-35,1660,27,7,23,13,13,13
U2AG_HUMAN,Nucleus,240,32143,166,-407,-18,1515,17,9,23,15,22,13
ACE1_YEAST,Nucleus,225,28430,179,-313,-26,1377,23,2,34,12,16,13
SWI5_YEAST,Nucleus,709,92430,568,-1153,-85,4325,20,6,35,16,15,11
BAF1_YEAST,Nucleus,731,94802,576,-1380,-52,4221,21,5,34,21,15,8
HMZ2_DROME,Nucleus,252,33605,252,-374,-21,1494,26,10,32,14,12,7
MSN1_YEAST,Nucleus,382,49919,316,-625,-38,2294,23,7,37,18,13,10
NHPB_YEAST,Nucleus,99,13227,61,-191,-11,643,21,8,21,16,24,10
SMD3_HUMAN,Nucleus,126,16150,129,-176,-11,811,29,4,26,12,19,14
